YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201304,72714,445237,1,5.26,"SSE","WEST CHESTER",41.26,-91.79,4115600,9147400
201304,72714,445240,1,1.04,"E","PLEASANT PLAIN",41.15,-91.86,419000,9151600
201304,72714,445241,1,.86,"NW","TIFFIN",41.71,-91.68,4142600,9140800
201304,72714,445243,1,1.38,"S","NORTH LIBERTY",41.73,-91.62,4143800,9137200
201304,72714,445244,1,.86,"SE","IOWA CITY",41.66,-91.54,4139600,9132400
201304,72714,445246,1,0,"N","CONESVILLE",41.38,-91.35,4122800,9121000
201304,72714,445248,1,.87,"NE","FAIRFIELD",41.01,-91.97,41600,9158200
201304,72714,445287,1,.69,"N","RICHLAND",41.19,-92,4111400,9200
201304,72714,446753,1,6.73,"W","SWISHER",41.86,-91.83,4151600,9149800
201304,72714,446753,2,7.87,"ENE","SOLON",41.86,-91.37,4151600,9122200
201304,72714,446753,3,5.18,"SE","LONE TREE",41.42,-91.37,4125200,9122200
201304,72714,446753,4,4.89,"SSW","LONE TREE",41.42,-91.48,4125200,9128800
201304,72714,446753,5,2.68,"WNW","RIVER JCT",41.51,-91.55,4130600,9133000
201304,72714,446753,6,2.93,"WSW","AMISH",41.51,-91.83,4130600,9149800
201304,72714,446760,1,6.33,"WNW","WELLMAN",41.51,-91.94,4130600,9156400
201304,72714,446760,2,5.38,"ENE","RIVERSIDE",41.51,-91.504,4130600,9130240
201304,72714,446760,3,7.16,"ESE","RIVERSIDE",41.4237,-91.4839,4125422,9129034
201304,72714,446760,4,5.2,"SE","CRAWFORDSVILLE",41.1624,-91.4857,419744,9129142
201304,72714,446760,5,1.39,"SW","CLAY",41.1636,-91.9456,419816,9156736
201304,72714,446762,1,5.9,"WNW","MECHANICSVILLE",41.9474,-91.3656,4156844,9121936
201304,72714,446762,2,2.43,"NE","MASSILLON",41.9462,-90.8985,4156772,9053910
201304,72714,446762,3,1.06,"ESE","DURANT",41.597,-90.8999,4135820,9053994
201304,72714,446762,4,1.72,"SSW","DOWNEY",41.5984,-91.3664,4135904,9121984
201304,72714,446766,1,9.53,"WNW","MONTICELLO",42.2963,-91.3634,4217778,9121804
201304,72714,446766,2,6.12,"NE","TEMPLE HILL",42.2945,-90.8981,4217670,9053886
201304,72714,446766,3,2.3,"SE","OXFORD MILLS",41.9462,-90.8987,4156772,9053922
201304,72714,446766,4,5.02,"S","MARTELLE",41.9474,-91.3656,4156844,9121936
201304,72714,446771,1,2.54,"NW","SELMA",40.8995,-92.179,4053970,9210740
201304,72714,446771,2,2.7,"NE","MORRIS PARK",40.9009,-91.7183,4054054,9143098
201304,72714,446771,3,2.78,"SE","INDIAN LAKE PARK",40.5986,-91.717,4035916,9143020
201304,72714,446771,4,1.58,"SE","INDIAN LAKE PARK",40.6136,-91.7292,4036816,9143752
201304,72714,446771,5,4.84,"S","MILTON",40.6004,-92.1798,4036024,9210788
201304,72714,446775,1,1.32,"N","WALKER",42.299,-91.8309,4217940,9149854
201304,72714,446775,2,5.39,"NNE","PRAIRIEBURG",42.2959,-91.3637,4217754,9121822
201304,72714,446775,3,4.19,"S","LISBON",41.8601,-91.3668,4151606,9122008
201304,72714,446775,4,4.81,"SSW","FAIRFAX",41.8618,-91.8313,4151708,9149878
201304,72715,446559,1,1.38,"S","YOUNGSTOWN",40.65,-90.62,4039000,9037200
201304,72715,446560,1,.51,"E","FULTON",41.87,-90.16,4152200,909600
201304,72715,446561,1,0,"N","NEW BOSTON",41.17,-91,4110200,9100
201304,72715,446562,1,3.12,"W","ALPHA",41.2,-90.44,4112000,9026400
201304,72715,446563,1,.69,"N","KEWANEE",41.24,-89.93,4114400,8955800
201304,72715,446564,1,.53,"E","BOWEN",40.23,-91.06,4013800,913600
201304,72715,446565,1,.53,"E","BOWEN",40.23,-91.06,4013800,913600
201304,72715,446566,1,1.05,"W","FANDON",40.37,-90.79,4022200,9047400
201304,72715,446567,1,2.14,"SSE","COLCHESTER",40.4,-90.79,4024000,9047400
201304,72715,446568,1,2.14,"SSW","COLMAR",40.32,-90.91,4019200,9054600
201303,72934,440349,1,1.5,"NNW","AYRES",33.7,-86.69,3342000,8641400
201306,73585,460311,5,.92,"E","THORNDALE",39.9774,-75.713,3958644,7542780
201306,73585,460311,6,1.78,"WNW","DOWNINGTOWN",40.0282,-75.7319,401692,7543914
201306,73585,465546,1,1.77,"NW","ROXBOROUGH",40.0681,-75.2537,404086,7515222
201306,73585,465546,2,1.91,"SE","PHILADELPHIA",39.9305,-75.1445,3955830,758670
201306,73585,465546,3,.46,"WSW","TORRESDALE",40.0475,-75.008,402850,75480
201306,73585,465546,4,1.7,"WNW","BUSTLETON",40.0894,-75.0597,405364,753582
201306,73585,465551,1,.64,"S","BROOKHAVEN",39.8607,-75.4,3951642,7524000
201306,73585,465551,2,.61,"E","VILLAGE GREEN",39.87,-75.4185,3952200,7525110
201306,73585,465551,3,.76,"WSW","FLORIDA PARK",39.9758,-75.4433,3958548,7526598
201306,73585,465551,4,.11,"NNE","FLORIDA PARK",39.9815,-75.4292,3958890,7525752
201306,73585,465563,1,.85,"N","LANGHORNE",40.1823,-74.95,4010938,7457000
201306,73585,465563,2,.63,"WSW","LANGHORNE",40.1665,-74.961,409990,7457660
201306,73585,465563,3,.69,"NNE","TELFORD",40.3397,-75.3271,4020382,7519626
201306,73585,465563,4,1.36,"NE","PERKASIE PENRIDGE AR",40.3915,-75.2591,4023490,7515546
201306,73585,465568,1,.47,"ENE","FT WASHINGTON",40.1326,-75.2118,407956,7512708
201306,73585,465568,2,.64,"SW","ORELAND",40.1135,-75.2086,406810,7512516
201306,73585,465568,3,.24,"WNW","PLYMOUTH VLY",40.1311,-75.3243,407866,7519458
201306,73585,465568,4,1.36,"N","LIMERICK CENTER",40.2497,-75.5324,4014982,7531944
201306,73585,465568,5,.68,"SE","HENDRICKS",40.2921,-75.4623,4017526,7527738
201306,73586,460308,1,0,"N","GEORGETOWN ARPT",38.68,-75.37,3840800,7522200
201306,73586,460312,1,0,"N","COOCHS BRIDGE",39.63,-75.73,3937800,7543800
201306,73586,460312,2,2.16,"W","COOCH",39.6464,-75.7703,3938784,7546218
201306,73586,460312,3,1.22,"SSW","NEWARK",39.6628,-75.7554,3939768,7545324
201306,73586,460312,4,.59,"ESE","COOCH",39.6462,-75.7202,3938772,7543212
201306,73586,460312,5,1.64,"WNW","BEAR",39.6375,-75.6992,3938250,7541952
201306,73586,460312,6,1.59,"ESE","COOCHS BRIDGE",39.6245,-75.701,3937470,7542060
201306,73587,465515,1,2.03,"SSW","LAMINGTON",40.6429,-74.7348,4038574,7444088
201306,73587,465515,2,1.61,"SE","GREEN BROOK",40.6035,-74.4483,4036210,7426898
201306,73587,465515,3,.99,"WSW","SUNSET HILL GARDEN",40.4245,-74.5974,4025470,7435844
201306,73587,465515,4,2.33,"SSE","MONTGOMERY",40.4488,-74.753,4026928,7445180
201306,73587,465530,1,.6,"SSE","CAMDEN",39.922,-75.1157,3955320,756942
201306,73587,465530,2,1.11,"NE","WOODCREST",39.8914,-75.0052,3953484,75312
201306,73587,465530,3,1.65,"E","CHERRY HILL",39.92,-74.9889,3955200,7459334
201306,73587,465530,4,.65,"WSW","PAVONIA",39.9464,-75.0913,3956784,755478
201306,73587,465537,1,1,"S","MT HOLLY",39.9855,-74.7786,3959130,7446716
201306,73587,465537,2,.22,"E","NEW LISBON",39.9494,-74.646,3956964,7438760
201306,73587,465537,3,1.49,"NNE","NEW LISBON",39.9703,-74.6404,3958218,7438424
201306,73587,465537,4,.54,"WSW","UNIONVILLE",39.998,-74.7599,3959880,7445594
201306,73587,465592,1,.72,"S","EVANSVILLE",39.9598,-74.7479,3957588,7444874
201306,73587,465592,2,.59,"WNW","MAGNOLIA",39.9545,-74.6796,3957270,7440776
201306,73587,465592,3,.47,"NNE","SOUTH PEMBERTON",39.9758,-74.6755,3958548,7440530
201306,73587,465592,4,.31,"NNW","EWANSVILLE",39.984,-74.7328,3959040,7443968
201306,73587,465603,1,.65,"NE","MONMOUTH CO ARPT",40.1872,-74.1122,4011232,746732
201306,73587,465603,2,.34,"NNE","GLENDOLA",40.1846,-74.0781,4011076,744686
201306,73587,465603,3,1.27,"NNE","ALLENWOOD",40.1456,-74.0874,408736,745244
201306,73587,465603,4,1.46,"SW","NEW BEDFORD",40.1534,-74.1172,409204,747032
201305,73590,445198,1,2.5,"NW","RINDAL",47.53,-96.16,4731800,969600
201305,73590,445199,1,.69,"S","FLAMING",47.46,-96.27,4727600,9616200
201305,73590,445200,1,6.69,"NE","TAMARAC REFUGE",47.05,-95.54,473000,9532400
201305,73590,445201,1,5.85,"NW","PINE PT AGENCY",47.05,-95.45,473000,9527000
201305,73590,445202,1,.69,"N","LENGBY",47.53,-95.63,4731800,9537800
201305,73594,446279,1,3.63,"NNE","LUMPKIN",34.4153,-83.9979,3424918,8359874
201305,73594,446279,2,2.77,"SE","LUMPKIN",34.34,-83.9979,3420400,8359874
201305,73594,446279,3,1.89,"ENE","SILVER CITY",34.34,-84.0891,3420400,845346
201305,73594,446279,4,1.14,"SSW","EMMA",34.4153,-84.0891,3424918,845346
201305,73594,447019,1,4.88,"WSW","FLOWERY BRANCH",34.1595,-84.0117,349570,84702
201305,73594,447019,2,1.98,"NW","OAKWOOD",34.2471,-83.9078,3414826,8354468
201305,73594,447019,3,1.96,"N","CHESTNUT MOUNTAIN",34.198,-83.8353,3411880,8350118
201305,73594,447019,4,1.53,"ESE","ROBERTS XRDS",34.12,-83.9061,347200,8354366
201305,73594,447037,1,1.85,"ENE","BIG CREEK",34.13,-84.15,347800,849000
201305,73594,447037,2,3.7,"ENE","CUMMING MATHIS ARPT",34.12,-84.11,347200,846600
201305,73594,447037,3,3.98,"SE","CUMMING MATHIS ARPT",34.06,-84.12,343600,847200
201305,73594,447037,4,2.07,"S","CUMMING MATHIS ARPT",34.07,-84.17,344200,8410200
201305,73594,447038,1,1.5,"SSW","DREW",34.18,-84.23,3410800,8413800
201305,73594,447038,2,.9,"NW","MARS HILL CROSSROADS",34.16,-84.19,349600,8411400
201305,73594,447038,3,2.2,"SW","BIG CREEK",34.1,-84.21,346000,8412600
201305,73594,447038,4,2.94,"WSW","BIG CREEK",34.11,-84.23,346600,8413800
201305,73594,447039,1,4.48,"NW","SUGAR HILL",34.15,-84.08,349000,844800
201305,73594,447039,2,1.5,"NNW","BUFORD",34.14,-84.01,348400,84600
201305,73594,447039,3,1.38,"N","SUWANEE",34.07,-84.07,344200,844200
201305,73594,447039,4,2.67,"WNW","SUWANEE",34.07,-84.11,344200,846600
201305,73594,447285,1,1.61,"S","ROSWELL",33.9968,-84.3681,3359808,8422086
201305,73594,447285,2,2.14,"N","NEWTOWN",34.1008,-84.2465,346048,8414790
201305,73594,447285,3,1.29,"SSW","WARSAW",34.004,-84.2116,34240,8412696
201305,73594,447285,4,3.12,"WSW","WARSAW",33.9999,-84.2488,3359994,8414928
201305,73594,447294,1,.9,"NW","CAROLINA",34.04,-84.09,342400,845400
201305,73594,447294,2,1.72,"E","LAWRENCEVILLE ARPT",33.98,-83.94,3358800,8356400
201305,73594,447294,3,1.86,"WSW","SNELLVILLE",33.84,-84.05,3350400,843000
201305,73594,447294,4,2.39,"WSW","DULUTH",33.99,-84.19,3359400,8411400
201305,73594,448265,1,1.14,"W","DUCK CREEK",34.58,-85.39,3434800,8523400
201305,73594,448265,2,1.33,"ENE","BEATUM",34.58,-85.13,3434800,857800
201305,73594,448265,3,.9,"SW","ZULA",34.44,-85.19,3426400,8511400
201305,73594,448265,4,.9,"SW","BERRYTON",34.44,-85.39,3426400,8523400
201305,73594,448275,1,.73,"SSW","HIGH PT",34.8606,-85.3758,3451636,8522548
201305,73594,448275,2,.69,"SSW","CHICKAMAUGA",34.8606,-85.3042,3451636,8518252
201305,73594,448275,3,1.98,"S","POND SPG",34.7917,-85.3143,3447502,8518858
201305,73594,448275,4,.81,"N","CASSANDRA",34.7917,-85.4001,3447502,8524006
201305,73594,448288,1,1.99,"WNW","ADAIRSVILLE",34.3814,-84.9819,3422884,8458914
201305,73594,448288,2,3.04,"W","FOLSOM",34.3814,-84.8833,3422884,8452998
201305,73594,448288,3,3.45,"NW","GRASSDALE",34.3101,-84.8159,3418606,8448954
201305,73594,448288,4,.76,"NNW","HALLS",34.3101,-84.9353,3418606,8456118
201305,73594,448424,1,1.03,"ENE","GARDEN LAKES",34.2863,-85.2136,3417178,8512816
201305,73594,448424,2,2.36,"ENE","FORRESTVILLE",34.2863,-85.1136,3417178,856816
201305,73594,448424,3,2.19,"ESE","LAVENDER",34.2101,-85.1136,3412606,856816
201305,73594,448424,4,2.36,"SW","ROSEMONT PARK",34.2101,-85.2136,3412606,8512816
201305,73594,448446,1,.52,"ENE","ROCKMART",34.0034,-85.042,34204,852520
201305,73594,448446,2,1.37,"WNW","POSCO",34.0779,-85.042,344674,852520
201305,73594,448446,3,3.38,"NNW","IRON STAB",34.0779,-84.9422,344674,8456532
201305,73594,448446,4,.26,"NNW","DON",34.0034,-85.0019,34204,85114
201305,73594,448462,1,3.19,"WNW","LITHIA SPGS",33.8,-84.7,3348000,8442000
201305,73594,448462,2,1.38,"N","LITHIA SPGS",33.8,-84.65,3348000,8439000
201305,73594,448462,3,2.07,"S","LITHIA SPGS",33.75,-84.65,3345000,8439000
201305,73594,448462,4,0,"N","MIDWAY",33.75,-84.7,3345000,8442000
201305,73594,448472,1,2.01,"E","ROCKY FACE",34.802,-84.9946,3448120,8459676
201305,73594,448472,2,1.99,"SSW","GORDON SPGS",34.802,-84.9782,3448120,8458692
201305,73594,448472,3,2.37,"SSW","GORDON SPGS",34.7963,-84.9782,3447778,8458692
201305,73594,448472,4,2.02,"E","ROCKY FACE",34.7963,-84.9946,3447778,8459676
201305,73594,448488,1,2.03,"NNW","COLE CITY",34.976,-85.5866,3458560,8535196
201305,73594,448488,2,.92,"ENE","WILDWOOD",34.976,-85.3855,3458560,8523130
201305,73594,448488,3,.77,"NW","WEST BROW",34.9269,-85.4308,3455614,8525848
201305,73594,448488,4,1.85,"SSW","COLE CITY",34.9269,-85.5866,3455614,8535196
201305,73594,448500,1,.69,"N","WILDWOOD",34.98,-85.4,3458800,8524000
201305,73594,448500,2,1.33,"ENE","WILDWOOD",34.98,-85.38,3458800,8522800
201305,73594,448500,3,1.14,"E","RISING FAWN",34.75,-85.5,3445000,8530000
201305,73594,448500,4,1.7,"W","RISING FAWN",34.75,-85.55,3445000,8533000
201305,73594,448500,5,1.38,"N","TRENTON",34.89,-85.5,3453400,8530000
201305,72788,457001,3,3.62,"WNW","CAROLINA",18.3978,-65.9968,1823868,6559808
201305,73568,451802,1,0,"N","GAINESVILLE",33.63,-97.15,3337800,979000
201305,73568,451825,1,1.26,"SSE","CADDO MILLS",33.0548,-96.208,333288,9612480
201305,73570,445092,1,2.63,"NW","OLSON",38.91,-96.83,3854600,9649800
201305,73570,445093,1,2.14,"SSW","VALENCIA",39.04,-95.89,392400,9553400
201305,73570,445094,1,2.07,"N","PAULINE",39,-95.68,3900,9540800
201305,73570,445095,1,0,"N","TECUMSEH",39.05,-95.58,393000,9534800
201305,73570,445097,1,2.96,"SSW","TOPEKA",39.01,-95.7,39600,9542000
201305,73570,445098,1,3.83,"WNW","PAULINE",39,-95.74,3900,9544400
201305,73570,445099,1,.69,"S","LYNDON",38.61,-95.68,3836600,9540800
201305,73570,445100,1,0,"N","TECUMSEH",39.05,-95.58,393000,9534800
201305,73570,445101,1,2.96,"SSE","VALENCIA",39.03,-95.86,391800,9551600
201305,73570,445102,1,2.77,"WSW","LAKE SHAWNEE",39.01,-95.63,39600,9537800
201305,73570,445103,1,1.38,"N","HELMICK",38.64,-96.6,3838400,9636000
201305,73570,445104,1,2.77,"WSW","VOLLAND",38.94,-96.45,3856400,9627000
201305,73570,445105,1,5.1,"SE","VALENCIA",39.02,-95.81,391200,9548600
201305,73570,445378,1,2.72,"N","MENOKEN",39.1192,-95.7553,397152,9545318
201305,73570,445378,2,2.09,"NE","KIRO",39.1176,-95.7683,397056,9546098
201305,73570,445378,3,1.93,"ENE","KIRO",39.1132,-95.7682,396792,9546092
201305,73570,445378,4,2.36,"N","MENOKEN",39.1138,-95.7559,396828,9545354
201305,73570,445390,1,1.92,"WSW","LAWRENCE",38.9576,-95.2619,3857456,9515714
201305,73570,445390,2,1.8,"WSW","LAWRENCE",38.9578,-95.2596,3857468,9515576
201305,73570,445390,3,1.85,"WSW","LAWRENCE",38.9562,-95.2595,3857372,9515570
201305,73570,445390,4,1.95,"WSW","LAWRENCE",38.9563,-95.2617,3857378,9515702
201306,73571,445090,1,1.79,"SSW","ULYSSES",37.9282,-82.698,3755692,8241880
201306,73571,445091,1,2.14,"SW","ULYSSES",37.9262,-82.7051,3755572,8242306
201306,73571,445091,2,1.66,"SSW","ULYSSES",37.9286,-82.6939,3755716,8241634
201306,73571,445391,1,3.52,"SW","ULYSSES",37.9089,-82.7181,3754534,8243086
201306,73571,445391,2,3.21,"SSW","ULYSSES",37.9107,-82.7113,3754642,8242678
201305,73573,445116,1,2.67,"SSE","TARRANT",32.7843,-97.0623,3247058,973738
201305,73573,445117,1,0,"N","EULESS",32.83,-97.08,3249800,974800
201305,73573,445118,1,0,"N","MANSFIELD",32.57,-97.13,3234200,977800
201305,73573,445120,1,3.63,"WSW","FORESTBURG",33.5092,-97.6278,3330552,9737668
201305,73573,445121,1,4.22,"NNE","GREATER SW INTL ARPT",32.8852,-97.0189,3253112,971134
201305,73573,445123,1,2.07,"N","GRAPEVINE",32.96,-97.08,3257600,974800
201305,73573,445124,1,3.54,"E","GRAPEVINE RES",33.03,-97.09,331800,975400
201305,73573,445125,1,4.57,"WSW","LEWISVILLE",33.0359,-97.0676,332154,974056
201305,73573,445127,1,0,"N","LEWISVILLE",33.07,-97,334200,9700
201305,73573,445128,1,2.7,"ESE","BARTONVILLE",33.06,-97.09,333600,975400
201305,73573,445129,1,0,"N","CORINTH",33.15,-97.07,339000,974200
201305,73573,445130,1,1.15,"WSW","DENTON",33.2167,-97.1695,3313002,9710170
201305,73573,445131,1,1.63,"SW","MINGO",33.2332,-97.0899,3313992,975394
201305,73573,445132,1,0,"N","LAKE DALLAS",33.12,-97.03,337200,971800
201305,73573,445133,1,1.87,"WSW","DENTON HARTLEE ARPT",33.26,-97.1,3315600,976000
201305,73573,445134,1,2.83,"SSW","MINGO",33.2128,-97.0907,3312768,975442
201305,73573,445135,1,2.21,"WSW","MINGO",33.2399,-97.1063,3314394,976378
201305,73573,451772,1,4,"NNW","GRAND PRAIRIE",32.8035,-97.0064,3248210,97384
201305,73573,451790,1,.29,"N","BARTONVILLE",33.0842,-97.1306,335052,977836
201305,73574,445112,1,1.8,"SE","RINGGOLD",33.8,-97.93,3348000,9755800
201305,73574,445113,1,5.65,"SSW","SPANISH FT",33.85,-97.64,3351000,9738400
201305,73574,445114,1,5.56,"N","NOCONA",33.86,-97.72,3351600,9743200
201305,73574,445115,1,3.5,"S","ROWLAND",33.88,-97.68,3352800,9740800
201306,73575,445286,1,.19,"N","CAMILLA",31.2327,-84.2102,3113962,8412612
201305,73577,445137,1,.52,"E","GLENWOOD",41.05,-95.76,413000,9545600
201305,73577,445138,1,3.73,"W","RIVERTON",40.67,-95.64,4040200,9538400
201305,73578,445139,1,.87,"NW","DENTON",40.74,-96.84,4044400,9650400
201305,73578,445140,1,1.74,"WSW","LINCOLN",40.7917,-96.7014,4047502,9642084
201305,73578,445140,2,.88,"E","WEST LINCOLN",40.8282,-96.7034,4049692,9642204
201305,73578,445143,1,.69,"N","MEAD",41.24,-96.5,4114400,9630000
201305,73578,445144,1,.87,"SW","GREENWOOD",40.96,-96.44,4057600,9626400
201305,73578,445147,1,.86,"NE","WATERLOO",41.29,-96.29,4117400,9617400
201305,73578,445156,1,2.95,"NNW","MANLEY",40.96,-96.19,4057600,9611400
201305,73578,445156,2,1.57,"S","LOUISVILLE",40.9773,-96.1482,4058638,968892
201305,73578,445157,1,1.49,"S","LAKEVIEW",40.7988,-96.7247,4047928,9643482
201305,73578,445157,2,1.62,"WNW","ARROW ARPT",40.8767,-96.6797,4052602,9640782
201305,73578,445158,1,.87,"SE","PLATTSMOUTH",41.01,-95.89,41600,9553400
201305,73578,445160,1,1.72,"S","CEDAR CREEK",41.0053,-96.0954,41318,965724
201305,73578,445162,1,2.69,"WSW","CHALCO",41.17,-96.2,4110200,9612000
201305,73578,445163,1,.87,"SW","ADAMS",40.46,-96.51,4027600,9630600
201305,73578,445164,1,0,"N","FIRTH",40.53,-96.6,4031800,9636000
201305,73578,445166,1,.69,"S","FT CALHOUN",41.46,-96.03,4127600,961800
201305,73578,445167,1,1.48,"NNE","PLATTSMOUTH",41.04,-95.89,412400,9553400
201305,73578,455912,1,1,"N","WAVERLY",40.9345,-96.52,4056070,9631200
201305,73578,455912,2,4,"N","WAVERLY",40.9779,-96.52,4058674,9631200
201306,73579,445171,1,1.38,"N","BUFFALO CENTER",43.3999,-93.9521,4323994,9357126
201306,73579,445288,1,1.21,"NNE","ELLSWORTH",42.3359,-93.5699,4220154,9334194
201306,73579,445289,1,2,"E","MASON CITY",43.15,-93.1603,439000,939618
201306,73579,445291,1,4.69,"N","MESERVEY",42.9879,-93.4779,4259274,9328674
201306,73579,445292,1,1,"NW","ARMSTRONG",43.4102,-94.5141,4324612,9430846
201306,73579,445293,1,0,"N","WALLINGFORD",43.33,-94.83,4319800,9449800
201304,73580,445173,1,1.59,"SW","HOUSTON",35.0164,-92.7226,35984,9243356
201304,73580,445173,2,2.01,"SW","HOUSTON",35.0061,-92.7202,35366,9243212
201304,73580,445173,3,2.32,"SW","HOUSTON",35.005,-92.7274,35300,9243644
201304,73580,445173,4,2.01,"SW","HOUSTON",35.0129,-92.7287,35774,9243722
201304,73580,445173,5,2.18,"WSW","HOUSTON",35.0168,-92.735,351008,9244100
201304,73580,445173,6,1.8,"WSW","HOUSTON",35.0201,-92.7295,351206,9243770
201304,73580,445174,1,.53,"E","CAVELL",35.2505,-91.2406,3515030,9114436
201304,73580,445174,2,.17,"W","CAVELL",35.2504,-91.253,3515024,9115180
201304,73580,445174,3,.85,"WSW","RIVERSIDE",35.2772,-91.2447,3516632,9114682
201304,73580,445174,4,.21,"W","RIVERSIDE",35.2794,-91.2337,3516764,9114022
201304,73580,445174,5,1.02,"S","RIVERSIDE",35.2654,-91.2324,3515924,9113944
201304,73581,445175,1,.26,"ENE","AUGUSTA",35.2812,-91.3656,3516872,9121936
201304,73581,445175,2,1.87,"NNW","AUGUSTA",35.3054,-91.3813,3518324,9122878
201304,73581,445175,3,2.19,"NW","AUGUSTA",35.3007,-91.3994,3518042,9123964
201304,73581,445175,4,1.89,"W","RUFFWOOD",35.2745,-91.403,3516470,9124180
201304,73581,445176,1,.26,"ENE","AUGUSTA",35.2812,-91.3656,3516872,9121936
201304,73581,445176,2,1.87,"NNW","AUGUSTA",35.3054,-91.3813,3518324,9122878
201304,73581,445176,3,2.19,"NW","AUGUSTA",35.3007,-91.3994,3518042,9123964
201304,73581,445176,4,1.89,"W","RUFFWOOD",35.2745,-91.403,3516470,9124180
201306,73582,445581,1,1.47,"SSW","BRUNER CROSSING",35.23,-86.1291,3513800,867746
201306,73582,445581,2,1.88,"N","DECHERD",35.2471,-86.0831,3514826,864986
201306,73582,445582,1,.9,"ENE","GUM CREEK",35.3061,-85.9859,3518366,8559154
201306,73582,445582,2,.81,"NW","WILDER CHAPEL",35.3075,-85.9811,3518450,8558866
201304,73583,445185,1,.69,"N","LA GRANGE",33.04,-85.03,332400,851800
201304,73583,445185,2,.58,"W","LA GRANGE",33.03,-85.04,331800,852400
201304,73583,445186,1,1.34,"ENE","PORTERDALE",33.58,-83.88,3334800,8352800
201304,73583,445187,1,1.5,"NNW","FAIRFIELD",33.6,-83.83,3336000,8349800
201304,73583,445188,1,1.8,"NW","BRICKHOUSE",33.69,-82.8,3341400,8248000
201304,73583,445189,1,.9,"SE","OGLETHORPE",32.29,-84.06,3217400,843600
201304,73583,445190,1,3.57,"NE","LEE POPE",32.63,-83.9,3237800,8354000
201304,73583,445191,1,1.75,"W","WALLSTON",32.62,-83.63,3237200,8337800
201304,73583,445192,1,.6,"WSW","UNION PT",33.6155,-83.079,3336930,834740
201304,73583,445193,1,.9,"NW","WASHINGTON",33.74,-82.74,3344400,8244400
201304,73583,445194,1,.74,"NE","MORELAND",33.2877,-84.7611,3317262,8445666
201304,73583,445194,2,.88,"NE","MORELAND",33.2888,-84.759,3317328,8445540
201304,73583,445195,1,1.98,"S","KELLEYTOWN",33.5014,-84.0804,3330084,844824
201304,73583,445196,1,3.07,"NNE","OLA",33.4733,-84.0381,3328398,842286
201304,73583,445196,2,3.64,"NNE","OLA",33.4765,-84.0204,3328590,841224
201305,73584,445197,1,.69,"N","CAYUGA",46.08,-97.38,464800,9722800
201306,73585,460311,1,0,"N","CHESTER SPGS",40.1,-75.62,406000,7537200
201306,73585,460311,2,.82,"NNE","PHOENIXVILLE",40.141,-75.5141,408460,7530846
201306,73585,460311,3,0,"N","VALLEY FORGE",40.1,-75.47,406000,7528200
201304,72827,440734,1,.45,"SSE","CAYUSE",45.6739,-118.547,4540434,11832820
201303,72934,440351,1,.69,"S","CHALKVILLE",33.64,-86.65,3338400,8639000
201303,72934,440352,1,.69,"N","ABERNANT",33.29,-87.2,3317400,8712000
201303,72934,440353,1,0,"N","ONEONTA",33.95,-86.47,3357000,8628200
201303,72934,440354,1,0,"N","CONCORD",33.47,-87.03,3328200,871800
201303,72934,440356,1,.9,"SE","CENTER PT",33.62,-86.67,3337200,8640200
201303,72934,440358,1,0,"N","CLAY",33.7,-86.6,3342000,8636000
201303,72934,440360,1,3.26,"NNW","SANIE",33.69,-86.51,3341400,8630600
201303,72934,440363,1,.57,"W","SPRINGVILLE",33.77,-86.48,3346200,8628800
201303,72934,440364,1,1.34,"WNW","MOODY",33.59,-86.52,3335400,8631200
201303,72934,440369,1,1.5,"NNE","MOODY",33.6,-86.49,3336000,8629400
